"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
平鎮區,北興里,1371,1014708,740,574,370,927,643.14,86.90
平鎮區,北貴里,1363,1057466,776,573,368,1005,699.35,90.14
平鎮區,新安里,1170,840034,718,591,370,931,508.41,70.81
平鎮區,鎮興里,920,653423,710,563,362,915,547.59,77.10
平鎮區,義興里,2213,2012536,909,650,379,1099,1122.88,123.47
平鎮區,湧豐里,606,456049,753,573,381,887,630.67,83.80
平鎮區,湧安里,1399,954106,682,569,371,871,478.49,70.16
平鎮區,廣達里,1105,929628,841,626,374,1063,757.19,90.00
平鎮區,福林里,1018,893990,878,684,414,1124,795.57,90.59
平鎮區,金星里,1926,1675808,870,677,413,1108,704.21,80.93
平鎮區,廣仁里,1345,961823,715,545,358,851,654.26,91.49
平鎮區,新貴里,1035,836403,808,585,371,972,846.93,104.80
平鎮區,北富里,1304,1172694,899,647,393,1096,983.24,109.33
平鎮區,新榮里,1779,1515701,852,616,386,1007,1052.74,123.56
平鎮區,華安里,1205,834947,693,552,372,877,527.49,76.13
平鎮區,金陵里,1035,1045730,1010,699,424,1211,1794.51,177.61
平鎮區,北安里,512,439753,859,611,362,1071,848.32,98.77
平鎮區,北華里,1302,1367706,1050,681,404,1215,1894.03,180.30
平鎮區,復興里,1642,1583960,965,686,387,1233,966.46,100.19
平鎮區,平興里,1815,1891515,1042,766,451,1321,964.78,92.57
平鎮區,新英里,1099,1029598,937,706,416,1220,808.48,86.30
平鎮區,平安里,1329,1032896,777,636,391,990,569.65,73.30
平鎮區,平南里,2010,1659312,826,614,378,1021,1138.12,137.87
新屋區,新屋里,872,644635,739,586,358,961,590.99,79.94
新屋區,新生里,1242,957614,771,604,369,982,630.64,81.79
新屋區,後湖里,449,345032,768,605,412,997,592.72,77.13
新屋區,清華里,1188,890565,750,579,357,915,730.91,97.50
新屋區,石磊里,584,422225,723,549,364,875,1183.27,163.66
新屋區,東明里,419,300246,717,576,380,888,543.39,75.83
新屋區,社子里,412,304402,739,594,390,905,587.62,79.53
新屋區,九斗里,704,613771,872,572,373,933,3128.55,358.85
新屋區,埔頂里,814,566123,695,550,375,859,583.63,83.92
新屋區,頭洲里,1245,969873,779,604,384,961,683.91,87.79
新屋區,大坡里,349,273860,785,599,408,953,738.38,94.10
新屋區,望間里,380,276622,728,570,341,933,599.03,82.29
新屋區,後庄里,288,215138,747,569,367,932,610.11,81.67
新屋區,槺榔里,296,189022,639,524,319,813,463.94,72.65
新屋區,深圳里,143,99620,697,590,390,906,454.06,65.18
新屋區,蚵間里,226,149666,662,541,344,841,463.84,70.04
新屋區,笨港里,251,179414,715,573,359,817,619.59,86.68
新屋區,永興里,246,170333,692,543,366,858,555.89,80.28
新屋區,下埔里,168,120314,716,563,370,967,494.06,68.99
新屋區,石牌里,231,147207,637,515,357,828,413.38,64.87
新屋區,下田里,484,325862,673,537,354,835,619.85,92.07
新屋區,赤欄里,349,264344,757,594,365,966,845.90,111.68
新屋區,永安里,649,435461,671,541,364,812,490.93,73.17
觀音區,觀音里,815,570488,700,590,384,896,490.24,70.04
觀音區,廣興里,380,273302,719,588,390,924,568.48,79.04
觀音區,白玉里,301,204500,679,560,366,857,497.76,73.27
觀音區,武威里,256,182277,712,516,333,896,618.06,86.80
觀音區,大潭里,453,306040,676,524,347,866,544.33,80.57
觀音區,保生里,586,412903,705,548,359,872,728.22,103.35
觀音區,三和里,232,190496,821,603,391,1041,693.63,84.48
觀音區,新興里,220,154920,704,564,345,889,604.47,85.84
觀音區,新坡里,786,583042,742,547,348,876,825.43,111.28
觀音區,廣福里,646,452055,700,536,348,866,556.23,79.49
觀音區,金湖里,782,615960,788,620,389,989,673.98,85.57
觀音區,坑尾里,477,338777,710,581,394,869,514.15,72.39
觀音區,藍埔里,718,557938,777,566,375,921,962.18,123.82
觀音區,大堀里,442,337344,763,625,399,961,579.67,75.95
觀音區,大同里,958,759127,792,639,392,1026,609.28,76.89
觀音區,上大里,704,534078,759,561,370,916,709.98,93.59
觀音區,崙坪里,1437,1082407,753,553,373,906,733.57,97.39
觀音區,保障里,625,457961,733,590,384,918,607.72,82.94
觀音區,草漯里,565,423387,749,569,370,894,673.87,89.93
觀音區,樹林里,987,673500,682,575,389,875,467.56,68.52
觀音區,富林里,570,401085,704,602,393,897,478.54,68.01
觀音區,塔腳里,256,194066,758,598,372,925,606.82,80.05
觀音區,富源里,1194,927240,777,609,402,979,630.38,81.17
觀音區,草新里,1634,1301919,797,677,415,1085,541.74,67.99
復興區,長興里,77,55603,722,662,364,1032,430.07,59.56
復興區,三民里,319,219255,687,513,322,847,575.12,83.68
復興區,澤仁里,240,180095,750,616,356,965,570.82,76.07
復興區,霞雲里,65,47737,734,680,493,973,367.05,49.98
復興區,義盛里,92,63268,688,552,376,869,419.27,60.97
復興區,高義里,88,48690,553,458,319,755,367.67,66.45
復興區,三光里,79,53674,679,571,416,864,446.66,65.74
復興區,奎輝里,91,60200,662,550,311,879,495.89,74.96
復興區,華陵里,133,105167,791,614,403,1043,592.93,74.99
復興區,羅浮里,166,118857,716,553,363,889,572.43,79.95
