"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
永靖鄉,東寧村,456,296413,650,458,280,803,595.18,91.56
永靖鄉,永興村,438,311743,712,489,313,787,1006.51,141.41
永靖鄉,崙子村,420,291558,694,531,287,852,648.67,93.44
永靖鄉,獨鰲村,205,129474,632,494,305,784,495.61,78.47
永靖鄉,敦厚村,181,118243,653,541,331,837,471.88,72.23
永靖鄉,崙美村,152,97923,644,459,299,740,639.73,99.30
永靖鄉,同安村,159,97231,612,483,343,741,487.48,79.72
永靖鄉,同仁村,179,108591,607,489,303,796,480.55,79.21
永靖鄉,四芳村,147,84420,574,472,340,744,387.46,67.47
永靖鄉,湳墘村,181,103542,572,477,246,727,451.21,78.87
永靖鄉,福興村,244,178923,733,560,339,931,734.26,100.13
永靖鄉,竹子村,286,179015,626,499,312,726,516.03,82.44
社頭鄉,社頭村,810,570008,704,536,306,881,610.42,86.74
社頭鄉,廣興村,1293,826990,640,510,306,804,522.49,81.69
社頭鄉,仁雅村,802,573898,716,536,332,861,852.85,119.18
社頭鄉,崙雅村,272,207506,763,534,359,911,702.79,92.12
社頭鄉,美雅村,308,208389,677,539,335,862,497.32,73.50
社頭鄉,里仁村,261,175381,672,538,337,877,505.22,75.19
社頭鄉,舊社村,387,248955,643,490,284,809,597.32,92.85
社頭鄉,松竹村,274,179779,656,528,319,838,517.09,78.81
社頭鄉,東興村,377,227274,603,490,314,755,456.09,75.66
社頭鄉,廣福村,239,153396,642,504,267,836,550.18,85.72
社頭鄉,橋頭村,511,359252,703,482,296,800,1073.16,152.65
社頭鄉,湳底村,401,268285,669,509,336,805,545.31,81.51
社頭鄉,新厝村,367,244956,667,536,333,825,523.45,78.42
社頭鄉,張厝村,305,191991,629,472,292,769,602.50,95.71
社頭鄉,埤斗村,231,147751,640,486,309,792,601.63,94.06
社頭鄉,清水村,321,301615,940,466,291,712,6299.16,670.40
社頭鄉,山湖村,274,183073,668,475,310,759,644.59,96.47
社頭鄉,朝興村,279,208131,746,510,309,860,1143.59,153.30
社頭鄉,仁和村,172,118021,686,549,325,852,541.63,78.94
社頭鄉,泰安村,255,168049,659,526,310,804,544.12,82.57
社頭鄉,平和村,247,142207,576,457,285,682,469.45,81.54
社頭鄉,龍井村,200,117342,587,452,311,808,426.94,72.77
社頭鄉,湳雅村,350,237808,679,539,355,815,574.11,84.50
社頭鄉,協和村,550,343772,625,485,329,792,553.00,88.47
二水鄉,十五村,167,102306,613,486,354,822,481.30,78.56
二水鄉,合和村,192,127164,662,511,338,798,586.33,88.53
二水鄉,上豊村,234,141272,604,501,336,755,399.27,66.13
二水鄉,過圳村,148,99653,673,510,343,740,927.09,137.69
二水鄉,五伯村,138,107276,777,527,348,922,805.70,103.65
二水鄉,光化村,282,210760,747,562,361,980,599.43,80.20
二水鄉,文化村,260,231070,889,607,377,951,1340.78,150.86
二水鄉,二水村,248,170478,687,582,359,900,465.12,67.66
二水鄉,聖化村,123,89128,725,571,359,970,525.26,72.49
二水鄉,裕民村,254,173831,684,524,323,879,542.32,79.24
二水鄉,惠民村,178,119955,674,571,364,884,441.31,65.49
二水鄉,大園村,172,117688,684,570,346,880,496.00,72.49
二水鄉,修仁村,182,119807,658,535,363,825,460.27,69.92
二水鄉,源泉村,129,100344,778,618,303,949,739.98,95.13
二水鄉,倡和村,106,67320,635,490,334,817,466.55,73.46
二水鄉,復興村,219,132918,607,488,325,744,455.09,74.98
二水鄉,合興村,152,98187,646,545,355,872,448.88,69.49
田尾鄉,田尾村,264,169209,641,476,292,798,580.59,90.58
田尾鄉,豐田村,144,90927,631,525,326,762,507.54,80.38
田尾鄉,饒平村,668,505063,756,572,316,975,667.53,88.29
田尾鄉,北曾村,374,282097,754,567,339,842,939.15,124.51
田尾鄉,南曾村,312,230171,738,521,319,886,830.77,112.61
田尾鄉,睦宜村,239,154797,648,499,306,768,599.72,92.59
田尾鄉,新生村,300,199695,666,527,329,854,536.02,80.53
田尾鄉,北鎮村,304,189390,623,468,288,744,582.18,93.45
田尾鄉,南鎮村,121,79522,657,579,327,840,472.11,71.84
田尾鄉,福田村,185,131070,708,543,307,890,604.69,85.35
田尾鄉,新興村,267,179869,674,535,330,840,568.22,84.35
田尾鄉,打簾村,334,212039,635,474,284,756,576.31,90.78
田尾鄉,溪畔村,274,192272,702,549,335,930,590.34,84.13
田尾鄉,柳鳳村,188,120150,639,490,283,800,539.48,84.41
田尾鄉,陸豐村,171,120371,704,570,328,826,685.33,97.36
田尾鄉,海豐村,270,194746,721,510,324,862,818.16,113.43
田尾鄉,仁里村,337,201035,597,508,303,775,414.24,69.44
田尾鄉,新厝村,62,32727,528,422,295,621,380.30,72.05
田尾鄉,溪頂村,174,125201,720,479,313,805,783.88,108.94
田尾鄉,正義村,216,181469,840,613,332,970,1022.77,121.74
埤頭鄉,和豊村,532,356593,670,506,305,819,667.72,99.62
埤頭鄉,興農村,392,271361,692,520,302,857,750.96,108.48
埤頭鄉,埤頭村,386,274527,711,559,318,900,593.10,83.39
埤頭鄉,豊崙村,517,366086,708,523,336,855,948.15,133.90
埤頭鄉,永豊村,363,263500,726,529,336,875,790.90,108.96
埤頭鄉,崙子村,315,239845,761,558,355,937,727.96,95.61
埤頭鄉,合興村,850,624275,734,556,342,902,694.17,94.52
埤頭鄉,平原村,497,371766,748,549,339,915,718.65,96.07
埤頭鄉,崙腳村,166,115189,694,547,349,766,628.83,90.62
埤頭鄉,元埔村,127,118952,937,468,316,806,3271.44,349.28
埤頭鄉,芙朝村,331,226872,685,536,324,864,552.24,80.57
埤頭鄉,新庄村,232,172728,745,558,332,878,722.53,97.05
埤頭鄉,陸嘉村,155,108312,699,529,363,865,606.79,86.83
埤頭鄉,竹圍村,230,156683,681,543,301,881,573.86,84.24
埤頭鄉,中和村,306,221619,724,526,307,875,751.45,103.76
埤頭鄉,庄內村,207,137674,665,510,295,854,686.98,103.29
埤頭鄉,大湖村,210,145376,692,526,319,794,677.71,97.90
芳苑鄉,芳苑村,152,101487,668,493,326,761,726.27,108.78
芳苑鄉,芳中村,66,48032,728,573,397,798,611.23,83.99
芳苑鄉,仁愛村,132,111563,845,618,360,987,847.36,100.26
芳苑鄉,信義村,95,68698,723,465,312,716,977.34,135.15
芳苑鄉,後寮村,211,155443,737,477,299,834,1393.52,189.16
芳苑鄉,三合村,531,369126,695,510,338,841,771.50,110.98
芳苑鄉,永興村,207,128295,620,482,334,772,467.90,75.49
芳苑鄉,五俊村,60,46036,767,494,311,714,1699.14,221.45
芳苑鄉,王功村,315,190770,606,464,331,833,437.36,72.22
芳苑鄉,博愛村,115,66678,580,471,293,780,418.69,72.21
芳苑鄉,和平村,99,50987,515,405,279,674,355.58,69.04
芳苑鄉,興仁村,181,129723,717,509,349,807,991.37,138.32
芳苑鄉,民生村,123,69998,569,409,293,766,501.60,88.14
芳苑鄉,新寶村,227,125582,553,465,320,673,389.67,70.44
芳苑鄉,漢寶村,635,399192,629,464,282,750,785.92,125.02
芳苑鄉,路上村,103,67645,657,556,340,859,434.40,66.14
芳苑鄉,路平村,129,92332,716,522,338,965,567.83,79.33
芳苑鄉,三成村,146,96217,659,567,305,843,515.99,78.30
芳苑鄉,福榮村,92,57106,621,496,318,789,458.42,73.85
芳苑鄉,新街村,115,78208,680,476,315,760,789.63,116.11
芳苑鄉,草湖村,287,182161,635,524,335,751,524.43,82.63
芳苑鄉,建平村,375,235014,627,466,284,796,649.21,103.59
芳苑鄉,新生村,201,125787,626,457,328,752,701.12,112.03
芳苑鄉,文津村,149,91978,617,475,347,759,501.30,81.21
芳苑鄉,崙腳村,106,69919,660,484,322,867,665.41,100.88
大城鄉,潭墘村,191,149517,783,545,326,914,959.03,122.51
大城鄉,上山村,182,118700,652,493,333,795,540.23,82.83
大城鄉,東城村,269,186085,692,528,358,845,583.46,84.34
大城鄉,大城村,230,146691,638,523,324,849,501.80,78.68
大城鄉,西城村,158,104930,664,518,320,905,553.44,83.34
大城鄉,山腳村,190,127937,673,534,339,840,540.80,80.31
大城鄉,永和村,112,74939,669,508,334,785,556.80,83.22
大城鄉,菜寮村,165,109276,662,513,337,855,469.22,70.85
大城鄉,公館村,143,98247,687,544,331,940,553.92,80.62
大城鄉,頂庄村,110,69116,628,499,342,825,468.44,74.55
大城鄉,臺西村,119,73794,620,489,321,781,503.20,81.15
大城鄉,東港村,177,104597,591,471,299,815,458.30,77.55
大城鄉,西港村,126,77961,619,497,342,785,416.30,67.28
大城鄉,豐美村,140,81042,579,479,328,766,386.74,66.81
大城鄉,三豐村,70,52539,751,501,254,950,836.82,111.49
竹塘鄉,竹元村,226,152396,674,542,337,783,736.29,109.19
竹塘鄉,竹塘村,473,339835,718,595,340,957,527.68,73.45
竹塘鄉,小西村,154,122581,796,660,437,944,678.31,85.22
竹塘鄉,五庄村,283,194407,687,512,325,836,588.75,85.70
竹塘鄉,樹腳村,112,63843,570,550,332,700,361.20,63.37
竹塘鄉,田頭村,199,143475,721,560,356,920,585.58,81.22
竹塘鄉,新廣村,236,175041,742,601,343,955,593.10,79.96
竹塘鄉,溪墘村,69,47333,686,536,390,893,485.45,70.77
竹塘鄉,竹林村,131,85772,655,497,303,791,606.06,92.56
竹塘鄉,土庫村,102,63571,623,444,296,692,944.82,151.60
竹塘鄉,內新村,126,82402,654,522,318,821,501.49,76.68
竹塘鄉,長安村,142,86095,606,523,305,843,403.02,66.47
竹塘鄉,永安村,81,49731,614,592,297,872,416.85,67.90
竹塘鄉,民靖村,145,106986,738,529,332,901,900.20,122.01
溪州鄉,溪厝村,424,278487,657,490,277,828,644.19,98.08
溪州鄉,坑厝村,146,96625,662,595,350,925,435.65,65.83
溪州鄉,瓦厝村,236,162962,691,493,348,876,593.08,85.89
溪州鄉,溪州村,405,406272,1003,569,369,941,3464.67,345.38
溪州鄉,尾厝村,432,312435,723,547,316,909,625.67,86.51
溪州鄉,東州村,475,382585,805,540,320,893,1175.16,145.90
溪州鄉,舊眉村,289,224250,776,531,355,885,744.93,96.00
溪州鄉,圳寮村,276,169321,613,456,309,721,578.46,94.29
溪州鄉,西畔村,385,217257,564,479,303,689,403.79,71.55
溪州鄉,成功村,344,219750,639,472,293,788,555.83,87.01
溪州鄉,大庄村,347,222888,642,467,302,744,593.52,92.40
溪州鄉,柑園村,182,122800,675,520,336,815,575.93,85.36
溪州鄉,潮洋村,162,104397,644,508,306,798,518.99,80.53
溪州鄉,張厝村,115,75838,659,503,299,791,599.33,90.88
溪州鄉,菜公村,155,99608,643,524,267,792,615.12,95.72
溪州鄉,三圳村,243,164140,675,509,319,838,585.91,86.74
溪州鄉,三條村,174,115932,666,508,319,794,568.41,85.31
溪州鄉,水尾村,295,212527,720,537,352,911,587.00,81.48
溪州鄉,榮光村,120,76423,637,547,338,709,806.57,126.65
